,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,II_00,II_01,II_10,II_11,IX_00,IX_01,IX_10,IX_11,IY_00,IY_01,IY_10,IY_11,IZ_00,IZ_01,IZ_10,IZ_11,XI_00,XI_01,XI_10,XI_11,XX_00,XX_01,XX_10,XX_11,XY_00,XY_01,XY_10,XY_11,XZ_00,XZ_01,XZ_10,XZ_11,YI_00,YI_01,YI_10,YI_11,YX_00,YX_01,YX_10,YX_11,YY_00,YY_01,YY_10,YY_11,YZ_00,YZ_01,YZ_10,YZ_11,ZI_00,ZI_01,ZI_10,ZI_11,ZX_00,ZX_01,ZX_10,ZX_11,ZY_00,ZY_01,ZY_10,ZY_11,ZZ_00,ZZ_01,ZZ_10,ZZ_11
541,(0.6464451300731721+0j),(0.10588441939446204+0.20976403727573156j),(-0.17594137588920392+0.32765600621415514j),(0.16559236555674295+0.0872164238229263j),(0.10588441939446204-0.20976403727573156j),(0.08540935500352093+0j),(0.07750231835138303+0.11075934519199801j),(0.05542391611322691-0.03944721919427698j),(-0.17594137588920392-0.32765600621415514j),(0.07750231835138303-0.11075934519199801j),(0.21396065918593998+0j),(-0.0008625071189524405-0.10766932493951965j),(0.16559236555674295-0.0872164238229263j),(0.05542391611322691+0.03944721919427698j),(-0.0008625071189524405+0.10766932493951965j),(0.054184855737367026+0j),(633+0j),(100+0j),(210+0j),(57+0j),(272+0j),(132+0j),(565+0j),(31+0j),(141+0j),(114+0j),(695+0j),(50+0j),(626+0j),(109+0j),(205+0j),(60+0j),(465+0j),(262+0j),(145+0j),(128+0j),(369+0j),(33+0j),(269+0j),(329+0j),(100+0j),(132+0j),(533+0j),(235+0j),(484+0j),(254+0j),(136+0j),(126+0j),(209+0j),(506+0j),(251+0j),(34+0j),(164+0j),(232+0j),(274+0j),(330+0j),(53+0j),(203+0j),(365+0j),(379+0j),(201+0j),(527+0j),(231+0j),(41+0j),(624+0j),(93+0j),(227+0j),(56+0j),(295+0j),(121+0j),(543+0j),(41+0j),(144+0j),(107+0j),(693+0j),(56+0j),(630+0j),(105+0j),(205+0j),(60+0j)
542,(0.8865377185593989+0j),(0.05934125080689245+0.18373131282639948j),(-0.18390954069975446+0.013664577607044232j),(-0.14740087844078592+0.08702616827119976j),(0.05934125080689245-0.18373131282639948j),(0.04204962584199522+0j),(-0.009478233380908392+0.039029150995674874j),(0.008169398208771743+0.03637340849776114j),(-0.18390954069975446-0.013664577607044232j),(-0.009478233380908392-0.039029150995674874j),(0.03836209010580852+0j),(0.031919232640156205-0.015781361130973563j),(-0.14740087844078592-0.08702616827119976j),(0.008169398208771743-0.03637340849776114j),(0.031919232640156205+0.015781361130973563j),(0.03305056549279731+0j),(850+0j),(64+0j),(56+0j),(30+0j),(289+0j),(52+0j),(616+0j),(43+0j),(464+0j),(19+0j),(443+0j),(74+0j),(864+0j),(63+0j),(50+0j),(23+0j),(538+0j),(389+0j),(65+0j),(8+0j),(158+0j),(194+0j),(448+0j),(200+0j),(235+0j),(235+0j),(376+0j),(154+0j),(565+0j),(363+0j),(68+0j),(4+0j),(325+0j),(617+0j),(40+0j),(18+0j),(94+0j),(240+0j),(282+0j),(384+0j),(236+0j),(234+0j),(147+0j),(383+0j),(348+0j),(586+0j),(45+0j),(21+0j),(848+0j),(79+0j),(36+0j),(37+0j),(312+0j),(64+0j),(588+0j),(36+0j),(446+0j),(27+0j),(447+0j),(80+0j),(858+0j),(75+0j),(37+0j),(30+0j)
543,(0.5399873449567231+0j),(-0.14442717244259828-0.08836918110569034j),(0.15627642726512725+0.13433976007544376j),(-0.2929691044333218+0.30237774872816714j),(-0.14442717244259828+0.08836918110569034j),(0.05309072624906038+0j),(-0.0637830819903676-0.010356338612378623j),(0.02887442728478057-0.12881969134291968j),(0.15627642726512725-0.13433976007544376j),(-0.0637830819903676+0.010356338612378623j),(0.0786490521537761+0j),(-0.009560984663487707+0.160396191251004j),(-0.2929691044333218-0.30237774872816714j),(0.02887442728478057+0.12881969134291968j),(-0.009560984663487707-0.160396191251004j),(0.3282728766404402+0j),(522+0j),(78+0j),(105+0j),(295+0j),(447+0j),(247+0j),(165+0j),(141+0j),(237+0j),(268+0j),(425+0j),(70+0j),(534+0j),(84+0j),(113+0j),(269+0j),(183+0j),(430+0j),(195+0j),(192+0j),(123+0j),(559+0j),(251+0j),(67+0j),(62+0j),(463+0j),(297+0j),(178+0j),(200+0j),(401+0j),(218+0j),(181+0j),(375+0j),(219+0j),(67+0j),(339+0j),(195+0j),(468+0j),(288+0j),(49+0j),(307+0j),(181+0j),(133+0j),(379+0j),(413+0j),(231+0j),(70+0j),(286+0j),(500+0j),(72+0j),(116+0j),(312+0j),(458+0j),(219+0j),(181+0j),(142+0j),(204+0j),(284+0j),(430+0j),(82+0j),(541+0j),(83+0j),(107+0j),(269+0j)
544,(0.26114093167604074+0j),(0.03142234800852428-0.0073503558435620755j),(-0.38231689779489514+0.059523557224315266j),(-0.1783311660559765-0.10194942276924146j),(0.03142234800852428+0.0073503558435620755j),(0.003987853143940297+0j),(-0.04767852308258535-0.0035988050894960972j),(-0.01858850465923538-0.01728678741037914j),(-0.38231689779489514-0.059523557224315266j),(-0.04767852308258535+0.0035988050894960972j),(0.5732891555655125+0j),(0.23784331888471594+0.18990470813763433j),(-0.1783311660559765+0.10194942276924146j),(-0.01858850465923538+0.01728678741037914j),(0.23784331888471594-0.18990470813763433j),(0.1615820596145065+0j),(276+0j),(20+0j),(550+0j),(154+0j),(83+0j),(60+0j),(746+0j),(111+0j),(374+0j),(103+0j),(462+0j),(61+0j),(299+0j),(19+0j),(525+0j),(157+0j),(197+0j),(101+0j),(577+0j),(125+0j),(105+0j),(55+0j),(633+0j),(207+0j),(390+0j),(67+0j),(349+0j),(194+0j),(186+0j),(101+0j),(585+0j),(128+0j),(160+0j),(130+0j),(201+0j),(509+0j),(29+0j),(118+0j),(319+0j),(534+0j),(228+0j),(278+0j),(128+0j),(366+0j),(161+0j),(163+0j),(202+0j),(474+0j),(263+0j),(26+0j),(543+0j),(168+0j),(85+0j),(66+0j),(736+0j),(113+0j),(367+0j),(116+0j),(446+0j),(71+0j),(267+0j),(27+0j),(533+0j),(173+0j)
545,(0.07335363096853262+0j),(-0.0038459750594931306-0.02702111683908977j),(-0.11183053317580216+0.16012790686867986j),(-0.12575151398284795-0.11518457160300474j),(-0.0038459750594931306+0.02702111683908977j),(0.010155356586363753+0j),(-0.053122625121109004-0.04959037189075637j),(0.04902351671397792-0.040283614094945464j),(-0.11183053317580216-0.16012790686867986j),(-0.053122625121109004+0.04959037189075637j),(0.5200426237236051+0j),(-0.05972990621102383+0.4501137617822252j),(-0.12575151398284795+0.11518457160300474j),(0.04902351671397792+0.040283614094945464j),(-0.05972990621102383-0.4501137617822252j),(0.3964483887214979+0j),(111+0j),(42+0j),(509+0j),(338+0j),(252+0j),(220+0j),(368+0j),(160+0j),(190+0j),(248+0j),(413+0j),(149+0j),(101+0j),(36+0j),(487+0j),(376+0j),(75+0j),(75+0j),(414+0j),(436+0j),(133+0j),(316+0j),(318+0j),(233+0j),(254+0j),(164+0j),(224+0j),(358+0j),(75+0j),(61+0j),(398+0j),(466+0j),(68+0j),(55+0j),(85+0j),(792+0j),(99+0j),(378+0j),(74+0j),(449+0j),(59+0j),(357+0j),(102+0j),(482+0j),(72+0j),(49+0j),(98+0j),(781+0j),(106+0j),(41+0j),(478+0j),(375+0j),(202+0j),(242+0j),(402+0j),(154+0j),(187+0j),(231+0j),(430+0j),(152+0j),(120+0j),(35+0j),(483+0j),(362+0j)
546,(0.4781222731593436+0j),(0.041726001305779366+0.13857118483605835j),(-0.4060502161165781-0.1540544136161859j),(0.12926151550835258+0.1525131235729693j),(0.041726001305779366-0.13857118483605835j),(0.04380267062952592+0j),(-0.08008485824953485+0.10423857595500885j),(0.05548264929419482-0.024153149126550075j),(-0.4060502161165781+0.1540544136161859j),(-0.08008485824953485-0.10423857595500885j),(0.39447971983536695+0j),(-0.15891747863251535-0.08787434129561578j),(0.12926151550835258-0.1525131235729693j),(0.05548264929419482+0.024153149126550075j),(-0.15891747863251535+0.08787434129561578j),(0.08359533637576323+0j),(488+0j),(48+0j),(367+0j),(97+0j),(84+0j),(100+0j),(784+0j),(32+0j),(584+0j),(105+0j),(259+0j),(52+0j),(501+0j),(49+0j),(372+0j),(78+0j),(308+0j),(225+0j),(103+0j),(364+0j),(79+0j),(128+0j),(349+0j),(444+0j),(189+0j),(495+0j),(227+0j),(89+0j),(315+0j),(246+0j),(94+0j),(345+0j),(150+0j),(395+0j),(296+0j),(159+0j),(51+0j),(149+0j),(388+0j),(412+0j),(239+0j),(427+0j),(222+0j),(112+0j),(169+0j),(360+0j),(337+0j),(134+0j),(470+0j),(50+0j),(404+0j),(76+0j),(83+0j),(112+0j),(774+0j),(31+0j),(567+0j),(104+0j),(286+0j),(43+0j),(487+0j),(59+0j),(355+0j),(99+0j)
547,(0.6580640792668501+0j),(-0.28805906510161805-0.040670977447852405j),(-0.029976360298966477-0.046697860180305216j),(0.2710597329906625-0.25264786221256424j),(-0.28805906510161805+0.040670977447852405j),(0.128607769456237+0j),(0.01600787867476656+0.01858872784201374j),(-0.10303826010565965+0.12734591344010365j),(-0.029976360298966477+0.046697860180305216j),(0.01600787867476656-0.01858872784201374j),(0.004679289478348993+0j),(0.005581113513865376+0.030743773282225162j),(0.2710597329906625+0.25264786221256424j),(-0.10303826010565965-0.12734591344010365j),(0.005581113513865376-0.030743773282225162j),(0.20864886179856373+0j),(649+0j),(142+0j),(25+0j),(184+0j),(325+0j),(89+0j),(342+0j),(244+0j),(387+0j),(68+0j),(283+0j),(262+0j),(645+0j),(140+0j),(19+0j),(196+0j),(159+0j),(611+0j),(113+0j),(117+0j),(192+0j),(200+0j),(90+0j),(518+0j),(202+0j),(257+0j),(65+0j),(476+0j),(166+0j),(633+0j),(102+0j),(99+0j),(466+0j),(337+0j),(84+0j),(113+0j),(298+0j),(80+0j),(220+0j),(402+0j),(139+0j),(320+0j),(391+0j),(150+0j),(449+0j),(333+0j),(85+0j),(133+0j),(636+0j),(154+0j),(31+0j),(179+0j),(322+0j),(86+0j),(343+0j),(249+0j),(390+0j),(84+0j),(304+0j),(222+0j),(634+0j),(145+0j),(24+0j),(197+0j)
548,(0.20091554766682054+0j),(-0.20585162831136533+0.1114478462782038j),(0.2872204431632132+0.07484320560120304j),(-0.006501541930492169-0.13271630122581424j),(-0.20585162831136533-0.1114478462782038j),(0.27272909416327695+0j),(-0.2527613339355071-0.23600311717683836j),(-0.06695645559002941+0.1395832720867505j),(0.2872204431632132-0.07484320560120304j),(-0.2527613339355071+0.23600311717683836j),(0.43847820349686656+0j),(-0.05873258347016267-0.18730376544098j),(-0.006501541930492169+0.13271630122581424j),(-0.06695645559002941-0.1395832720867505j),(-0.05873258347016267+0.18730376544098j),(0.08787715467303642+0j),(226+0j),(266+0j),(402+0j),(106+0j),(562+0j),(138+0j),(50+0j),(250+0j),(269+0j),(54+0j),(378+0j),(299+0j),(219+0j),(267+0j),(439+0j),(75+0j),(70+0j),(458+0j),(186+0j),(286+0j),(137+0j),(587+0j),(133+0j),(143+0j),(199+0j),(121+0j),(89+0j),(591+0j),(62+0j),(429+0j),(195+0j),(314+0j),(172+0j),(345+0j),(397+0j),(86+0j),(377+0j),(344+0j),(222+0j),(57+0j),(93+0j),(238+0j),(490+0j),(179+0j),(158+0j),(306+0j),(451+0j),(85+0j),(231+0j),(262+0j),(413+0j),(94+0j),(587+0j),(135+0j),(65+0j),(213+0j),(258+0j),(65+0j),(399+0j),(278+0j),(244+0j),(258+0j),(389+0j),(109+0j)
549,(0.13226641734570002+0j),(0.13209359402812365+0.08040228147807697j),(0.11510639620727522-0.09146582225288508j),(0.18195163173338516-0.19009706036502108j),(0.13209359402812365-0.08040228147807697j),(0.18079603976605393+0j),(0.05935563192677019-0.16131733578401924j),(0.06615744037619466-0.3004536678721176j),(0.11510639620727522+0.09146582225288508j),(0.05935563192677019+0.16131733578401924j),(0.16342378906148933+0j),(0.28980281855538137-0.039609691156698865j),(0.18195163173338516+0.19009706036502108j),(0.06615744037619466+0.3004536678721176j),(0.28980281855538137+0.039609691156698865j),(0.5235137538267569+0j),(162+0j),(208+0j),(177+0j),(453+0j),(284+0j),(392+0j),(57+0j),(267+0j),(275+0j),(601+0j),(65+0j),(59+0j),(149+0j),(208+0j),(203+0j),(440+0j),(280+0j),(33+0j),(602+0j),(85+0j),(646+0j),(31+0j),(254+0j),(69+0j),(796+0j),(88+0j),(86+0j),(30+0j),(300+0j),(36+0j),(596+0j),(68+0j),(113+0j),(269+0j),(335+0j),(283+0j),(346+0j),(345+0j),(138+0j),(171+0j),(385+0j),(489+0j),(99+0j),(27+0j),(107+0j),(240+0j),(374+0j),(279+0j),(137+0j),(200+0j),(197+0j),(466+0j),(278+0j),(408+0j),(62+0j),(252+0j),(267+0j),(597+0j),(76+0j),(60+0j),(159+0j),(198+0j),(190+0j),(453+0j)
550,(0.22233005289615437+0j),(0.007949329394680718+0.2971587997398585j),(0.03376044969132036-0.224294692939501j),(0.18184839284606058-0.0040176049841363515j),(0.007949329394680718-0.2971587997398585j),(0.3974565874004114+0j),(-0.29857757843389426-0.053142645138145705j),(0.001132128097092528-0.24319603541590978j),(0.03376044969132036+0.224294692939501j),(-0.29857757843389426+0.053142645138145705j),(0.23140316198375313+0j),(0.0316664836925325+0.18284524631040347j),(0.18184839284606058+0.0040176049841363515j),(0.001132128097092528+0.24319603541590978j),(0.0316664836925325-0.18284524631040347j),(0.1488101977196804+0j),(270+0j),(349+0j),(246+0j),(135+0j),(255+0j),(300+0j),(214+0j),(231+0j),(477+0j),(466+0j),(21+0j),(36+0j),(269+0j),(370+0j),(235+0j),(126+0j),(341+0j),(289+0j),(217+0j),(153+0j),(267+0j),(286+0j),(299+0j),(148+0j),(529+0j),(423+0j),(28+0j),(20+0j),(342+0j),(300+0j),(209+0j),(149+0j),(67+0j),(555+0j),(36+0j),(342+0j),(48+0j),(501+0j),(61+0j),(390+0j),(74+0j),(866+0j),(34+0j),(26+0j),(64+0j),(584+0j),(38+0j),(314+0j),(279+0j),(363+0j),(220+0j),(138+0j),(294+0j),(282+0j),(200+0j),(224+0j),(502+0j),(443+0j),(22+0j),(33+0j),(249+0j),(377+0j),(231+0j),(143+0j)
551,(0.18071757536198202+0j),(-0.04961664558015475+0.12142644396852303j),(0.002096855980095652-0.35739565116048305j),(-0.008355355840248277-0.05519674138168579j),(-0.04961664558015475-0.12142644396852303j),(0.09521040097512984+0j),(-0.24071439583612692+0.09671532807659661j),(-0.034793402261025605+0.020768529538810546j),(0.002096855980095652+0.35739565116048305j),(-0.24071439583612692-0.09671532807659661j),(0.7068269260339972+0j),(0.10906274783017737-0.017164392850213154j),(-0.008355355840248277+0.05519674138168579j),(-0.034793402261025605-0.020768529538810546j),(0.10906274783017737+0.017164392850213154j),(0.017245097628891155+0j),(201+0j),(105+0j),(653+0j),(41+0j),(442+0j),(46+0j),(423+0j),(89+0j),(754+0j),(64+0j),(106+0j),(76+0j),(220+0j),(91+0j),(646+0j),(43+0j),(143+0j),(190+0j),(437+0j),(230+0j),(154+0j),(334+0j),(403+0j),(109+0j),(465+0j),(365+0j),(120+0j),(50+0j),(137+0j),(186+0j),(442+0j),(235+0j),(60+0j),(265+0j),(391+0j),(284+0j),(256+0j),(229+0j),(164+0j),(351+0j),(272+0j),(563+0j),(135+0j),(30+0j),(53+0j),(259+0j),(383+0j),(305+0j),(220+0j),(106+0j),(639+0j),(35+0j),(449+0j),(41+0j),(409+0j),(101+0j),(744+0j),(74+0j),(99+0j),(83+0j),(226+0j),(92+0j),(635+0j),(47+0j)
552,(0.4627686570070716+0j),(-0.019837201345974678-0.07117322753923772j),(-0.08318754778135563-0.3278330117771928j),(0.3172000299728257-0.16776225288129654j),(-0.019837201345974678+0.07117322753923772j),(0.011796699696344008+0j),(0.05398624409545224+0.0012588648496108606j),(0.012204413695219653+0.05597631366156613j),(-0.08318754778135563+0.3278330117771928j),(0.05398624409545224-0.0012588648496108606j),(0.24719619616553307+0j),(0.06182551808938391+0.2548668104535776j),(0.3172000299728257+0.16776225288129654j),(0.012204413695219653-0.05597631366156613j),(0.06182551808938391-0.2548668104535776j),(0.27823844713105117+0j),(500+0j),(36+0j),(229+0j),(235+0j),(277+0j),(163+0j),(427+0j),(133+0j),(608+0j),(129+0j),(54+0j),(209+0j),(454+0j),(40+0j),(232+0j),(274+0j),(230+0j),(243+0j),(320+0j),(207+0j),(418+0j),(42+0j),(163+0j),(377+0j),(456+0j),(297+0j),(77+0j),(170+0j),(264+0j),(256+0j),(299+0j),(181+0j),(291+0j),(184+0j),(46+0j),(479+0j),(223+0j),(234+0j),(138+0j),(405+0j),(217+0j),(547+0j),(164+0j),(72+0j),(328+0j),(160+0j),(49+0j),(463+0j),(445+0j),(36+0j),(290+0j),(229+0j),(303+0j),(141+0j),(415+0j),(141+0j),(667+0j),(106+0j),(61+0j),(166+0j),(434+0j),(40+0j),(274+0j),(252+0j)
553,(0.5908198986707079+0j),(-0.2905637580349552-0.24826981452552332j),(-0.21369800472570924+0.20210295497987468j),(-0.09540299446696851+0.008507333830129468j),(-0.2905637580349552+0.24826981452552332j),(0.24722457489425695+0j),(0.02016999125549397-0.18919227053479376j),(0.04334406892119644-0.04427340157108184j),(-0.21369800472570924-0.20210295497987468j),(0.02016999125549397+0.18919227053479376j),(0.1464277723719052+0j),(0.0374171332384992+0.02955761454541305j),(-0.09540299446696851-0.008507333830129468j),(0.04334406892119644+0.04427340157108184j),(0.0374171332384992-0.02955761454541305j),(0.015527754063129241+0j),(577+0j),(253+0j),(153+0j),(17+0j),(205+0j),(175+0j),(530+0j),(90+0j),(185+0j),(178+0j),(551+0j),(86+0j),(597+0j),(236+0j),(146+0j),(21+0j),(193+0j),(651+0j),(117+0j),(39+0j),(49+0j),(309+0j),(274+0j),(368+0j),(151+0j),(211+0j),(159+0j),(479+0j),(209+0j),(629+0j),(117+0j),(45+0j),(657+0j),(186+0j),(58+0j),(99+0j),(184+0j),(175+0j),(498+0j),(143+0j),(342+0j),(30+0j),(382+0j),(246+0j),(659+0j),(184+0j),(58+0j),(99+0j),(605+0j),(211+0j),(158+0j),(26+0j),(180+0j),(171+0j),(548+0j),(101+0j),(194+0j),(178+0j),(533+0j),(95+0j),(596+0j),(235+0j),(151+0j),(18+0j)
554,(0.2633178782525467+0j),(-0.25226625146298165+0.11068748184824766j),(-0.04330012425492607-0.20120777853135052j),(-0.15548532594763328+0.2270604225596758j),(-0.25226625146298165-0.11068748184824766j),(0.2882067133789707+0j),(-0.04309628489927198+0.2109644591603203j),(0.24440591410627638-0.15217121878371725j),(-0.04330012425492607+0.20120777853135052j),(-0.04309628489927198-0.2109644591603203j),(0.16086819164396543+0j),(-0.14793446438494978-0.15614815754713596j),(-0.15548532594763328-0.2270604225596758j),(0.24440591410627638+0.15217121878371725j),(-0.14793446438494978+0.15614815754713596j),(0.28760721672451744+0j),(266+0j),(279+0j),(179+0j),(276+0j),(226+0j),(496+0j),(226+0j),(52+0j),(407+0j),(422+0j),(38+0j),(133+0j),(293+0j),(276+0j),(190+0j),(241+0j),(70+0j),(502+0j),(97+0j),(331+0j),(95+0j),(617+0j),(74+0j),(214+0j),(71+0j),(750+0j),(113+0j),(66+0j),(72+0j),(498+0j),(96+0j),(334+0j),(191+0j),(358+0j),(380+0j),(71+0j),(379+0j),(320+0j),(180+0j),(121+0j),(497+0j),(335+0j),(58+0j),(110+0j),(204+0j),(355+0j),(371+0j),(70+0j),(268+0j),(292+0j),(160+0j),(280+0j),(224+0j),(476+0j),(248+0j),(52+0j),(444+0j),(401+0j),(31+0j),(124+0j),(299+0j),(283+0j),(145+0j),(273+0j)
555,(0.2809473231658818+0j),(0.16706784727416815+0.0696249338862868j),(-0.0938773667743864-0.2321953214842636j),(-0.3248823418766271-0.031312367930228395j),(0.16706784727416815-0.0696249338862868j),(0.11660298678892296+0j),(-0.11336813294001563-0.11481215300057776j),(-0.20095409482990173+0.06189281846460355j),(-0.0938773667743864+0.2321953214842636j),(-0.11336813294001563+0.11481215300057776j),(0.22327184542931727+0j),(0.1344368890198182-0.2580435234296166j),(-0.3248823418766271+0.031312367930228395j),(-0.20095409482990173-0.06189281846460355j),(0.1344368890198182+0.2580435234296166j),(0.3791778446158781+0j),(311+0j),(146+0j),(219+0j),(324+0j),(169+0j),(64+0j),(361+0j),(406+0j),(474+0j),(184+0j),(48+0j),(294+0j),(307+0j),(117+0j),(237+0j),(339+0j),(394+0j),(42+0j),(399+0j),(165+0j),(83+0j),(169+0j),(694+0j),(54+0j),(555+0j),(132+0j),(229+0j),(84+0j),(368+0j),(53+0j),(408+0j),(171+0j),(169+0j),(230+0j),(546+0j),(55+0j),(182+0j),(66+0j),(529+0j),(223+0j),(503+0j),(150+0j),(167+0j),(180+0j),(170+0j),(271+0j),(505+0j),(54+0j),(294+0j),(139+0j),(229+0j),(338+0j),(193+0j),(68+0j),(324+0j),(415+0j),(465+0j),(206+0j),(45+0j),(284+0j),(317+0j),(138+0j),(216+0j),(329+0j)
556,(0.371002648582328+0j),(0.11809191356778015+0.036671002976560806j),(-0.02121481525431538+0.07575052142672395j),(-0.2502566414846337-0.38633227192140557j),(0.11809191356778015-0.036671002976560806j),(0.04121389043402996+0j),(0.000734629438328421+0.02620868778035001j),(-0.11784411172427467-0.0982352965906445j),(-0.02121481525431538-0.07575052142672395j),(0.000734629438328421-0.02620868778035001j),(0.01667969192764965+0j),(-0.06457021996553078+0.07318826149169345j),(-0.2502566414846337+0.38633227192140557j),(-0.11784411172427467+0.0982352965906445j),(-0.06457021996553078-0.07318826149169345j),(0.5711037690559925+0j),(384+0j),(75+0j),(60+0j),(481+0j),(208+0j),(180+0j),(232+0j),(380+0j),(155+0j),(396+0j),(256+0j),(193+0j),(346+0j),(80+0j),(62+0j),(512+0j),(355+0j),(95+0j),(229+0j),(321+0j),(128+0j),(261+0j),(433+0j),(178+0j),(467+0j),(91+0j),(116+0j),(326+0j),(311+0j),(119+0j),(252+0j),(318+0j),(182+0j),(264+0j),(234+0j),(320+0j),(303+0j),(66+0j),(93+0j),(538+0j),(336+0j),(208+0j),(84+0j),(372+0j),(207+0j),(249+0j),(233+0j),(311+0j),(353+0j),(70+0j),(71+0j),(506+0j),(235+0j),(174+0j),(237+0j),(354+0j),(175+0j),(363+0j),(269+0j),(193+0j),(347+0j),(73+0j),(63+0j),(517+0j)
557,(0.705313234545343+0j),(-0.0393105947065247+0.11120678332779288j),(0.028182012935870207-0.24651368138896293j),(-0.19383535762899795-0.3078941983441967j),(-0.0393105947065247-0.11120678332779288j),(0.019724954577469977+0j),(-0.040438551050981875+0.009295966800652738j),(-0.03774229507654078+0.047722499752056446j),(0.028182012935870207+0.24651368138896293j),(-0.040438551050981875-0.009295966800652738j),(0.08728493660655808+0j),(0.0998669219661066-0.08004974684684772j),(-0.19383535762899795+0.3078941983441967j),(-0.03774229507654078-0.047722499752056446j),(0.0998669219661066+0.08004974684684772j),(0.18767687427062907+0j),(671+0j),(41+0j),(117+0j),(171+0j),(429+0j),(91+0j),(338+0j),(142+0j),(632+0j),(83+0j),(148+0j),(137+0j),(669+0j),(40+0j),(106+0j),(185+0j),(347+0j),(352+0j),(256+0j),(45+0j),(183+0j),(306+0j),(391+0j),(120+0j),(538+0j),(182+0j),(56+0j),(224+0j),(332+0j),(377+0j),(252+0j),(39+0j),(292+0j),(434+0j),(211+0j),(63+0j),(373+0j),(120+0j),(123+0j),(384+0j),(408+0j),(284+0j),(87+0j),(221+0j),(292+0j),(418+0j),(220+0j),(70+0j),(647+0j),(53+0j),(121+0j),(179+0j),(468+0j),(75+0j),(350+0j),(107+0j),(632+0j),(66+0j),(158+0j),(144+0j),(669+0j),(51+0j),(101+0j),(179+0j)
558,(0.05981922072671354+0j),(0.0439133677255802-0.12433656604211567j),(0.1166483360220642-0.11172665602688323j),(0.05580612816244529+0.0982288762740655j),(0.0439133677255802+0.12433656604211567j),(0.29067522627192055+0j),(0.3178598749544407+0.1604393987092922j),(-0.16320517078209024+0.18810514360133168j),(0.1166483360220642+0.11172665602688323j),(0.3178598749544407-0.1604393987092922j),(0.4361420902297876+0j),(-0.07464309676977297+0.29577896263338216j),(0.05580612816244529-0.0982288762740655j),(-0.16320517078209024-0.18810514360133168j),(-0.07464309676977297-0.29577896263338216j),(0.2133634627715777+0j),(93+0j),(281+0j),(431+0j),(195+0j),(362+0j),(142+0j),(164+0j),(332+0j),(371+0j),(81+0j),(167+0j),(381+0j),(94+0j),(280+0j),(417+0j),(209+0j),(248+0j),(148+0j),(241+0j),(363+0j),(388+0j),(77+0j),(103+0j),(432+0j),(133+0j),(322+0j),(398+0j),(147+0j),(233+0j),(148+0j),(248+0j),(371+0j),(293+0j),(76+0j),(81+0j),(550+0j),(194+0j),(273+0j),(170+0j),(363+0j),(263+0j),(199+0j),(97+0j),(441+0j),(296+0j),(99+0j),(71+0j),(534+0j),(109+0j),(278+0j),(411+0j),(202+0j),(364+0j),(115+0j),(141+0j),(380+0j),(370+0j),(95+0j),(169+0j),(366+0j),(118+0j),(278+0j),(436+0j),(168+0j)
